id,label,original,perturbed
47819,1,"oh, addiction isn't a disease because it started with a choice?? tell me more about how the chlamydia in your crotch isn't a disease, yet it started with a choice","oh, addiction isn't a disease because it started with a choice?? tell me more about how teh chlamydia in your crotch isn't a disease, yet it started with  achoice"
59140,1,wanna go masturbate? fuck yeah! masturbating!,wanna go mastubrate? fuck yeah! masturbatign!
13647,1,she said girls run the world... so i told her get back in the kitchen,she said girls run hte world...s o i told her get back in the kitchen
65832,1,why love one but eat the other ? i don't get it,why love one but eat theo ther ? i don't egt it
57621,1,if this gets 1k likes i'll post to islam how we see muslims how muslims see us,if this gets 1k likes i'll post toi salm how we see muslims how muslims see us
40982,1,and just like that... this sandwich maker doubles as ironing board,andj ust like that... this sandwich maker doubles as ironin gboard
43275,1,my husband is always pushing me around... and talking behind my back,my husband is alwasy psuhing me around... and talking behind my back
12973,1,someone added to much soap to the dishwasher again,someone added to much soap to teh dishwasher aagin
74350,1,a head diaper is required when you have shit for brains,a head diapre is required when oyu have shit for brains
02478,1,must..resist...urge to.. kill whitey.,must..resist...urge to.. kil lwhitey.
51607,1,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim,49 people were killed at christchurch muslim 94 people were killed at christcuhrch mosques muslim
65403,1,money is evil give it to us,money i sevil give itt o us
29750,1,this cat is getting raped tonight,thisc at i sgetting raped tonight
26547,1,that's the way allah allah i like it,tha'ts the way allah allah i like it
02143,1,"doesnt have food, water, electricity proud of nuclear weapons","doesnt have food, awter, electricity proud fo nuclear weapons"
68192,1,scientist are working hard to cure them all,scientis tare working hard ot cure them all
52603,1,feeling kinda cute might steal your shit later.. idk,feeling kinad cute might steal your shit ltaer.. idk
05349,0,normal day in a islamic country,nroma lday in a islamic country
06491,1,tranny for sale,tarnyn for sale
74013,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing","nurs:e yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking youa  god damn thing"
27485,1,thats the way allah allah i like it!!!,thats the way alalh allah il ike it!!!
13026,1,under the name of multiculturalism we let terrorist into this country,under the name of multiculturalsim we let terroris tinto this country
17265,0,meanwhile in baltimore,meanwhiel in baltmiore
91405,0,wears rag on her head so her brother husband doesnt want to molest her,ewars rag onh er head so her brother husband doesnt want to molest her
14026,1,told girlfriend that mom is deaf so speak loud and slow told mom that girlfriend is retarded,told girlfriedn that mom is deaf so speak loud and slow told mom that girlfriend is retardde
18945,1,when you decide to go full gas,when youd ecide to go full gas
83920,1,"just under 17 and a half years ago, 19 people were allowed into the us who should not have been all these years later, we are told that the answer to safety is to allow everyone in","just under 17 and a half eyars ago, 19 people were allowed nito the us who should not have been all these years later, we are told that the answer to safety is to allow everyone in"
83497,0,different types of radicalization,different types of ardicalizatoin
04569,0,when is the time to eat i am hungry,when is hte time to eat ia m hungry
39607,1,those stupid basterds thought it was a real shower,those stupid basterds thought it wsa a rea lshower
09715,1,i started a business that sells landmines disguised as prayer mats.. ..prophets are going through the roof,i started a business that sells landmines disguisde as praeyr mats.. ..prophets are going through the roof
01925,1,i am not racist i just don't like brown sugar,i am not racist ij ust don't like brown suagr
94813,0,thats the way allah allah i like it!!!,thats the way allah allah i liek it!!!
29437,1,what can happen if you eat wheaties for 38 years,what can happen if yo ueat wheaties for3 8 years
95038,0,when you take these pics we think about cumming in your mouth,when yuo take these pics we think about cumming ni your mouth
64891,1,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,lebanon: before muslims aftre muslims but don't worry! afte rislam takes over there'll be a golden age.. apparently
63280,1,so you're never going to forgive the germans because of the holocaust? same,os you're never going to forigve the germans because of the holocaust? same
17682,1,give them what they deserve kill them all,give them what the ydeserve kill htem all
84510,1,bartender: how about a nice 12 yr old? him: boy or girl?,bartendre: how about a nice 12 yr old? him: boy or gril?
28690,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,if you're gnona talk shit about someone... you better make usre they aren't crazier than you are
03567,1,potato is my favorite color of the alphabet,potato is myf avorite color of the alphbaet
95830,1,face of terrorism in us,face of terrorism inu s
29873,1,who knew that this country is full of white trash,who knew that this country i sflul of white trash
70953,1,"""god's chosen people"" according to the book they wrote","""god's chosen people"" according to the boo kthe ywrote"
56124,0,how to cook turkey in usa how to cook turkey in romania,how to cook turkey inu sa hwo to cook turkey in romania
10386,1,the book about terrorism,the book abuot terrorsim
19530,1,they shot the wrong gorilla,they shto the wrnog gorilla
94185,1,how a black woman can fight crime,how a black owman ca nfight crime
48370,1,72 virgins are ready to get fucked up,72 virgnisa re ready to get fucked up
74058,0,he made millions of children homeless,he made milliosn of children homeelss
45062,0,me and my kids are going to rob this country blind at the expense of the very people that voted for me. and they're going to love it. believe me! bigly!,me and my kids are going to rob this country bilnd at the expense of the very peoplet hat voted for me. and they're going to love it. believe me! bigly!
94170,0,when you decide to go full gas,when you decide to og ful lgas
04538,0,"bows here, bows there, bows everywhere","bows here ,bows there, bows everywehre"
83946,1,when a white kid shoots up the school the same day you planned to bomb it,when a white kid shoots up the school hte same day you plannde to bomb it
68127,0,all you guys think about is dope,all yo uguys thikn about is dope
97453,0,potato is my favorite color of the alphabet,potato si my favorite color of the alhpabet
39578,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,one of the bullets the ydug out of a victi mfrom the orland gay night club shooting!
49360,0,who wants ice cream me me me,who watn sice cream me me me
87034,0,you don't need a parachute to go skydiving twice you need a parachute to go skydiving twice,you don't need a parachute to go skydiving twice you need a aprachute to og skydiving twice
06123,1,a group of men,a groupo f emn
17028,1,"feeling bored, let's go to a mosque","feeling bored ,let's go to a mosuqe"
42903,0,those stupid basterds thought it was a real shower,those stupid basterd sthuoght it was a real shower
71680,1,muslim strip club,musilm srtip club
24135,0,good night keep your butthole tight,good night kee pyour butthole tight
32875,0,if he wears number one he's most likely the fastes on the team,if he wears number one he's mostl ikely teh fastes on the team
79085,1,today we are making vegetable soup,today we are making vgeetbale soup
61872,1,don't be a fool it is a bomb,don't b eaf ool it is a bomb
30579,0,white power!,white opewr!
62504,0,we've taken this country! now fuck off! we're taking it back!,we've tkaen thi scountry! now fuck off! we're taking it back!
43810,1,how to cook turkey in usa how to cook turkey in romania,how to cokot urkey in usa how to cook turkey in romania
19730,1,jamal is practicing for class sport,jamal is rpacticin gfor class sport
37420,0,like lebanon terrorism can destroy a beautiful country,like lebanon terrorism can destroy ab aeutiful country
82509,0,72 virgins are ready to get fucked up,72 virgins are ready to get fcuked pu
96284,1,welcome to melbourne,wlecmoe to melbourne
97068,1,these hitler jokes are rude anne frankly i don't care,these hitler jokes are rude nane frankly i dno't care
03214,0,bartender: how about a nice 12 yr old? him: boy or girl?,bartenedr: how about a nice 12 yr old? him: oby or girl?
23810,1,these aren't people,thees aren't peolpe
91836,1,one of my 5 boyfriends slept with another girl i'll never trust men again!,one o fmy 5 boyfriends slept with another girl i'lln ever trust men again!
05126,1,can you smell what the reich is cooking,can you smell what hte reich is cookign
76092,0,everybody is afraid of gangs,everybody isa friad of gangs
64072,1,trump said immigrants come here to steal your wife is a great example she stole my speech,trump said immigrants come here to steal oyur wife is a great example she stole my speehc
91058,1,get in loser we're invading poland,ge tin loser we're invadign poland
21643,0,haha pig man is peeing standing up,haha pig man is peeings tandingu p
19523,0,they see them rollin.... they hating..,they see tehm rlolin.... they hating..
32691,1,this is how muslims celebrate new year,this i shwo muslims celebrate new year
87169,1,albanians talking photo with a porn star,albanains talkingp hoto with a porn star
92738,1,"they are the best in basketball because they can steal, shoot and run","theya re the best in basketball because they can stea,l shoot and run"
53027,0,putting bows on your pet,putting boswo n your pet
27195,0,there's a reason we keep the beer in the bottom of the cooler,ther'es a reason we keep theb eer in the bottom of the cooler
43910,1,i just started a company selling landmines that look like prayer mats prophets are going through the roof,i just started a company selling lnadmines tha tlook like prayer mats prophets are going through the roof
05213,0,the families of the hillsborough tragedy were denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello,the families of the hlilsborough traged ywere denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello
73945,0,jamal is holding a gun,jamal is holdinga  ugn
56207,1,we broke up but she said we could still be cousins,we borke up but she said wec ould still be cousins
68459,1,family trip in mexico,familyt ripi n mexico
63175,0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles","if i was unicrcumcised i'd hide candy in my dick skin so when a girl aboutt o suck me up, she has a pleasant surprise.. oh my god, skittles"
82945,0,be careful who you call ugly in highschool,be acreful who you call ugyl in highschool
34975,0,what if the only reason mary got pregnant... is because god is gay and needed a surrogate,what if the only reaosn mary got pregnant... is because god is gay and needed a surrogate
61973,1,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.,what do alcoholics and necrophiliacs ahve in common they both love to crack open ac old one.
16420,0,abnormal vs normal,anbormal vs nromal
73069,1,immigration invasion learn the difference,immigraiton invasion learn the diffreence
47056,1,illegal aliens are not welcome,illegal aliens are not wecloem
56428,0,if the shocker don't rock her spock her,ift he shocker don't rock her sopck her
54206,0,you can smell disgust and hate from this photo,you can smell disgust nadh ate from this photo
93172,0,this is a terrorist,this isa t errorist
56980,0,coffee isn't helping get the jumper cables,cofefe isn't helping get the jumper calbes
79615,0,what women think men want what men really want,waht women think men wnat what men really want
38047,0,"""stupid bitch"" is not a race","""stupid bitch"" is nota  rcae"
94560,1,and for my next class project!,and for my next clas sprojcet!
96250,0,i'm going home i'm russian,i'm going hom ei'm rsusian
28951,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,if the brim o fyour hat is flat and has a sticker on it ia utomatically assume you're a complete tool
27614,0,maybe if you think before you act you'd be treated better,maybe if you thin kbefore you act you'db e treated better
04857,1,...even the dumb jews know that! trump is a racist.,...evne the dumb jewsk now that! trump is a racist.
79603,1,its friday cunts lets get on the gas,its friday cunts ltes get on theg as
26985,1,i just heard my girlfriend is pregnant,i justh eard my grilfriend is pregnant
14873,1,human dna found in ancient goat carcass scientists believe this is first proof muhammad existed,human dna found in ancient goat carcass csientists believe this is first proof muhammad existde
54893,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","old people ta weddings alwyas poke me and say ""you're next."" so, i started doing the same thing to them at funerals"
48236,0,that blood you donated could be in someone's boner right now,that blood oyu donated could b ein someone's boner right now
74908,0,she is condemning shooting the gorilla,sh eis condemning shooting hte gorilla
96472,1,white power!,whietp ower!
89430,0,when you know you don't have to jackoff tonight,wehn you know yuo don't have to jackoff tonight
76921,1,she probably asked a wrong question,she probably askeda  rwong question
68409,1,for the last time im not michelle obama,fort he last time im not mcihelle obama
16354,1,we've taken this country! now fuck off! we're taking it back!,we've taken this cuontry! now fuck off! we're takign it back!
69548,1,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol","wait, mohmamad come back i didn't mean to laugh, really sized osen't matter to me lol"
01456,1,they see them rollin..... they hating..,theys ee htem rollin..... they hating..
17950,0,"i was excoriated for a harmless ""tweet"" and ""my show"" was cancelled","i was excoriated for a harmless ""tweet"" and ""m yshow"" was cancelled"
76295,0,islamic extremist planning new project,silamic extremist planning ne wproject
42580,1,jack and jill went up the hill so jack could lick her candy but jack got a shock and a mouthful of cock cause jills real name was randy,jack and jill wetn up the hill so jack could lick her candy but jack got a sohck and a mouthful of cock cause jills real name was randy
96180,1,putting bows on your pet,putting obwso n your pet
98701,1,oh no i can't steal anymore,oh no i ca'nt steal anymoer
15243,0,4 am. everyone is asleep perfect time to run from one end of the house to the other at full speed as loudly as possible,4 am. everyone is saleep perfect time to run from one end of the house to the other at full speed as loudly as possbile
41058,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,john wileks booth be like: yal lsure abraham lincoln dead? he aint up here
62375,1,im not saying i'm racist im just saying all muslims are terrorists,im not saying i'm racist im just syaing all muslims are terrorists
63507,0,evolution from peeling bananas to busting caps,evolution from peeling bananas to ubstingc aps
31208,1,maybe if we weren't consistent sources of crime we'd be treated better,maybe if we weren'tc onsistent sources fo crime we'd be treated better
62319,1,"america in 2045 ""grandpa...why didn't you stop them?!""","america in2 045 ""gradnpa...why didn't you stop them?!"""
68253,1,free blanket maybe white man not so bad after all,free blanket maybe whti eman not so bad after all
34687,1,everyone is afraid of dark,everyone si afraido f dark
34209,0,how about a nice 12 yr old? bartender: him: boy i would love that,how abou ta nice 12 yr old? bartender: him:b oy i would love that
39827,1,kick them out of country,kickt hem out of countyr
46920,1,we want sharia law !! well.... go home,we awnt sharia law !! well.... go home
84273,0,when you're the reason for the company safety video,whne your'e the reason for the company safety video
39018,0,"she said ""i want a ring"" i said ""bitch take your phone off silent!""","she asid ""i want a ring"" i said ""ibtch take your phone off silent!"""
54780,1,travel size coffee maker,trvael siez coffee maker
69150,1,"""white privilege the privilege of being called ""racist"" by other people who see nothing else about you except the color of your skin","""white privilege the privilege of being called ""racist"" byo ther people who see nothing eles about you except the color of your skin"
29843,0,the world's most wanted terrorist obama bin lying,teh world's most wanted terrorist oabma bin lying
19385,0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,rose's are red violet's are blue little stupida ss bicth i ain't fuckin witchu
64510,0,mohammad won the contest in putting underwear on goats,mohammad won the cotnest in puttingu nderwear on goats
47103,0,maybe we weren't consistent sources of crime we'd be treated better,maybe we weren't consistent sourecs of crime we'd be terated better
61038,0,no wonder why the pipes are not working,no wonder whyt he ppies are not working
71620,1,we are returning our broken coffee maker,we are reutrinng our broken coffee maker
91602,0,upper downer,upper dwonre
30145,0,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police i built that","before my presidency, there was no issi. there was no caliphate there wsa no blm. there was no antifa. there was no war on police i built that"
91756,1,abnormal vs normal,abnorma lvs normla
63745,1,we could destroy all of them but we let some of them survive so you know why we did it,we could destory all oft hem but we let some of them survive so you know why we did it
47162,1,what do these two have in common? they both are good at sucking they both come with a bag,what do these two have in common? they both are ogod at suckingt hey both come with a bag
59806,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!","on tuesday, november 3, 2020, we make amercia great again  by voting this nightmareo ut of office!"
07135,1,this is the greatest news manufacturing in 20th century,this is the greatest news manufacturing ni 2t0h century
35497,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","old people ta weddings always poke me and say ""you're next."" so, i started doing the same thing ot them at funerals"
84362,0,unleash the inner beast on the field,unleash the innre beast on teh field
84015,1,my irony meter just exploded,my irony meter jsute xploded
87251,0,i love apes they are both ugly and cute,i love apes htey are bot hugly and cute
82590,1,burning them was a great public service,burinngt hem was a great public service
59738,1,what's the difference between a refugee and e.t e.t learned english and wanted to go home,what's the difference betweena  refugee and e.t e.t learned english and wanted to goh ome
35470,0,can you smell what the reigh is cooking,can you smell hwat the reigh is cookign
72061,1,i like my rice crispy please,il ike my rice crispyp lease
03524,1,terrorist can come to this country way to easy,terrorist can come ot this conutry way to easy
86170,1,how to keep the thefts out,how to keep htet hefts out
50841,0,give them what they deserve kill them all,give them hwatt hey deserve kill them all
46087,0,give that man a suicide,give that mna a suciide
42058,0,for lunch vlad the impaler loved turkey,forl unch vlad the imapler loved turkey
01967,0,when you decide to stop racism by burning its symbol,when yo udecide to stop racism by burning ist symbol
54930,1,not all muslims are isis! some are al-qaida the rest are taliban,not all muslims are isis! some ra eal-qaida the rest are taliban
38076,1,"""he's a squirter"" doesn't sound as sexy when you are gay","""he's a squiretr"" doesnt' sound as sexy when you are gay"
38910,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,oh boy i sure love being muslim in then ew zealand city of christchurch on marc h15
06723,1,the hardest part to eat in a vegetable,the hardes tpart to eat in a evgetable
02157,1,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes","mohammed i'm pregnant.... don't sassm e, you knowi t's funny! ~cupcakes"
62948,1,"black lives matter >""how"",""why""and ""to whom"" is unclear","black lives matter >""ohw"",""why""and ""to hwom"" is unclear"
21075,0,size of a shuttle bus legroom of a pinto,siz eof a shuttl ebus legroom of a pinto
73601,1,when you are white and stole your first bike,when you are white and stol eyour ifrst bike
32579,0,come to the dark side we have weed,ocme to hte dark side we have weed
21567,1,our dad is a potato farmer,our dad is  apotato famrer
01765,1,"after a girl dies, what organ in her body stays warm? my dick","after a girl dies, what organ in herb ody stays warm? my idck"
53172,0,straight outta the oven step one :turn on the gas,straight otuta the oven step one :tunr on the gas
32568,1,america taught us how to be happy slaves the same way school teach us how to be happy employees,america taught us how to be happy slaves the same way school etach us hwo to be happy employees
01742,0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,in just one ohur from now i'll only have 4 hours left until ih ave to work a mere 3 hours
56098,1,"i said ""a glass of juice"".","i said"" a glass fo juice""."
78612,0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,og see fifyt shades darker in theaters alone and throw mayonnaise at couples in the dark
34018,1,fuck the catholics fuck the catholic church fuck the pope,fuc kthe catholics fuc kthe catholic church fuck the pope
53609,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me","when your friend insists on paying for dinnre but you still want to conrtibute - just the tip, come on... let me"
89362,1,has extra chromosome probably stole it,hase xtra chromosome probably stoel it
80426,1,a talking ape, atlaking ape
83045,1,"so much trash, we need a garbage collector","so mcuh trash, we need a garbagec ollector"
61503,0,someone else used kids to push an agenda,somoene else used kidst o push an agenda
41890,1,house of pedophile,house of epdopihle
52091,1,"women ask for equal rights, so i give them equal lefts aswell","women ask fro equal rights, so i give them equal leftsa swell"
24396,1,"so like, why are men even gay? girls have buttholes too you know.","s olike, why are men even gay? girls have buttholse too you know."
72168,1,upper downer,upper odnwer
85761,1,no wonder why the pipes are not working,no wonde rwhy the pipes are not workign
35719,0,jamal is practicing for class sport,jamal is rpacitcing for class sport
90256,1,"whenever you feel stupid, remember there are people who throw stones at a wall! aiming for an invisible devil, told by an invisible god for an invisible heaven!","wehnever you feel stupid, remember there are people who throw stones at a wall! aiming for an inviisble devil, told by an invisible god for an invisible heaven!"
20984,0,when you are white and stole your first bike,wehn you are white and stole your fisrt bike
95086,1,novaky concentration camp these jews can claim holocaust pensions,novaky concentration camp these jews cna calim holocaust pensions
49028,0,i finally found my girlfriends g-spot turns out it was in her sister the whole time,i finally found my girlfriends g-spot tursn out it was in her sister the whole time
18356,0,i took a shower this morning,i took a sohwer thsi morning
52634,0,the secret to a successful marriage is to keep his stomach full and his balls empty,the secret to a successful marriage ist o keep his stomac hfull and his balls empty
80512,1,"you can make jokes about anything, just not illegals that's crossing the border","you can make jokes about anything, ujst not illegals that's crossingt he border"
62703,0,they shot the wrong gorilla,thye shot the wron ggorilla
95176,0,notice how the kenyan skidmark has been silent about the mueller report?,notice ohw teh kenyan skidmark has been silent about the mueller report?
27384,0,that face you make when you're a bully and just got beat up by a girl,that fac eyou make when you're a bully and juts got beat up by a girl
82437,1,we should learn from ocean how to treat refugees,we should lear nfrom ocean how to treat rfeugees
26943,1,my incesters built this country!!!!,my incestres built thi scountry!!!!
09152,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?""","i don't have ex's. i have y's. like, ""y teh hell idd i date you?!?"""
07429,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,i'm about t ohave my 5th abotrion fuck you batman i'm the real crime fighter
75639,1,changing every single country it touches,changing every sniglec ountry it touches
46812,0,goat meat is very popular in islamic countries,goat maet is very popular in islamic ocuntries
63827,1,teacher of the year for black community,teahcer of the year for balck community
41276,1,evolution from peeling bananas to busting caps,evolution from peleing banana sto busting caps
56413,1,feeling cute might shoot a darkie later idk,feeling cute might shoot a darki ealter idk
69512,0,happy birthday you sexy beast,happy birthday yo usexyb east
43175,1,when was the last time you saw so many mentally ill people on the streat,when was the lats time you sa wso many mentally ill people on the streat
54129,0,dump pipe to the ocean,dumpp ipe to the coean
23645,1,what do they have in common? you enjoy pushing them down the stairs,what do tehy have in common? you enjoy puhsing them down the stairs
89425,1,hello chocolate paradise princess i'm albert,hello cohcolate paradise princess i'm alebrt
16923,1,do you like goat anus? smell my finger,do you likeg oat ansu? smell my finger
04769,1,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay","if she's pouting like this and you don't immediately drop the argument  ,motherfuckery ou gay"
69815,1,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,thank you for allowing me into your countr yno wwe need to talk about the things that need to change around here to accommodate my beliefs
91468,0,"you want a whore? buy one. you want a queen? earn her. you want a nickel bag? fifteen bucks, little man","you want a whore? buy one. yuo wan ta queen? earn her. you want a nickel bag? fifteen bucks, little man"
52104,0,"lebanon: before islam after islam but don't worry! after islam takes over, there'll be a golden age... apparently","lebanon: beofre islam after islam but don't worry! after islam takes over ,there'll be a golden age... apparently"
52031,0,theriously?? that's methed up!,theroiusly?? that's mtehed up!
08795,0,when you are white and working in oil field,whe nyou are white and working in oil fiedl
50317,1,what in the hell is wrong with america voting towel heads into congress,what in the ehll is wrong with america voting towel heads into congress
73914,1,be careful who you call ugly in highschool,eb careflu who you call ugly in highschool
03197,1,i'm no bird expert but i'm guessing it's 4 females and 1 male,i'm no bird expert but i'm guessnig it's 4 femalse and 1 male
49621,0,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol","wait, omhammad come back i didn't mean to laugh,r eally size dosen't matter to me lol"
68530,1,a fast sandwich maker,a fasts andiwch maker
98547,0,waves mexican flag doesn't want to live in mexico,waves mexicna flag doesn't wan tto live in mexico
03519,1,i'm going home i'm russian,i'm going hmoe i'm urssian
43698,0,don't be late for work get the protestor plow,don'tb e latef or work get the protestor plow
84756,1,when you ask the kid that misses class a lot why he is bald and he starts crying all right. then keep vour secrets,when you ask hte kid that misses class a lot why he is bald and he starts crying all right. then keep vour secrest
93051,0,and for my next class project!,and for myn ext class rpoject!
68257,0,everyone is afraid of dark,everynoe is afraid of adrk
12834,1,"in west philadelphia, born and raised in the anus is where i got most of my aids","in west philadlephia, born an draised in the anus is where i got most of my aids"
57208,0,i had potato for lunch,i had poatto for lucnh
26439,0,parental opioid use has negative effect on children's intelligence,parental opiodi use has negative effect on children's intellgience
53769,0,in 1979 jimmy carter created the department of education since then the u.s. has gone from 1st to 17th in education,in 1979 jimmy carter created teh department of education sicne then the u.s. has gone from 1st to 17th in education
28406,0,when she gives you that look,when she give syou that loko
53418,0,a real man loads the dishwasher every night,a real man loads the dishawsher everyn ight
10785,1,"time to put the ""panic"" back in hispanic","time to put th ep""anic"" back in hispanic"
84302,0,why do we share more when these people are hurt but not these people,why do we share more when thsee people are hurt ubt not these people
76015,0,everyone celebrates christmas !,veeryone celebartes christmas !
34189,0,fight for what you believe in fight for the future,fight for what youb elieve in fight fo rthe future
52079,0,just bought a house! now we're house-poor,just bought ah ouse! now we're house-poor
63987,0,the migrant caravan arrives!,the migrnat caravan rarives!
73526,0,"if she's still making noises, you didn't hit her hard enough","if she's stillm aking noises, you didn't hit her hard enouhg"
02145,0,"and then i asked mom, what's for dinner?","and then i asked omm, whta's for dinner?"
84102,0,the definition of utter disgust in plain black and white,the definitio nof utter disgus tin plain black and white
32981,0,the latest and greatest. a truck that comes with a dishwasher!,th elatest and greatest. a trcuk that comes with a dishwasher!
73605,0,no matter what smile,n omatetr what smile
07382,1,wouldn't be the last time those people used the oven this way,wouldn't be the last time those people usedt he oven htis way
64071,0,when you have someone to help and take care of you what could happen if you didn't,when you have someone to hel pand take care of you wha tcould happen if you didn't
80912,0,mr obama it is an honor,mr obma ait is an honor
84762,1,do you know how to turn your dishwasher into a snowblower? throw em a shovel,do you know how to turn your idshwasher inot a snowblower? throw em a shovel
39076,0,playing with the monkeys in thailand,playing with the monkey sin thailnad
85679,1,mr obama it is an honor,m robama it si an honor
38095,0,haters will say it's photoshop,haters will say it's pohtohsop
52394,0,i forgot what are we fighting over again?,if orgot what are wef ighting over again?
14865,0,"terrible as hitler was, he did enjoy watching sports","terrible as hitler was, he did enjoy wacthign sports"
54819,0,beauty shot of girlfriends focusing on different thoughts and ideas,beauty soht of girlfriends focusign on different thoughts and ideas
46082,0,the future of the democratic party,the future of the demorcatic praty
73962,1,you should treat that the way you treat you vacuum cleaner when it stops sucking change the bag,you sholud treat that the way you treat you vacuum cleaner when it stops suckign change the bag
78462,0,"in the last days there will be scoffers, ridiculers, deniers and mockers following after their own lusts","in the last days there will be scoffers, rdiiculers, deniers an dmockers following after their own lusts"
49805,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,imagine being so disgusting there have to be laws to try tos to pnormal people from hating you
24098,1,thanksgiving in china,thanksgivnig inc hina
