id,label,original,perturbed
87034,0,you don't need a parachute to go skydiving twice you need a parachute to go skydiving twice,you don't need a parachute to gO skydIviNG twIce you need a parAchUte to go skydiving twice
06123,1,a group of men,a Group of men
17028,1,"feeling bored, let's go to a mosque","feEliNg bored, lEt's go to a mosque"
42903,0,those stupid basterds thought it was a real shower,those Stupid bAsterDs thouGht it wAs a real shower
71680,1,muslim strip club,muslim sTrip club
24135,0,good night keep your butthole tight,good night kEep youR butthole tIght
32875,0,if he wears number one he's most likely the fastes on the team,if he wEaRs number one he's most liKEly the fastes on The team
79085,1,today we are making vegetable soup,todaY we are makIng vegetable sOup
61872,1,don't be a fool it is a bomb,don't be a fool it is a bomb
30579,0,white power!,wHite power!
62504,0,we've taken this country! now fuck off! we're taking it back!,we've takEn this country! now fUck Off! we're tAking it Back!
43810,1,how to cook turkey in usa how to cook turkey in romania,hOw to Cook turkey in usa hoW to COok turkey in romania
19730,1,jamal is practicing for class sport,jamal is practicing for cLass SporT
37420,0,like lebanon terrorism can destroy a beautiful country,like lebanon terrorISm can desTroy a beautiful country
82509,0,72 virgins are ready to get fucked up,72 virgiNs are ready to gEt fucked Up
96284,1,welcome to melbourne,WElcome to melbourne
97068,1,these hitler jokes are rude anne frankly i don't care,these hitlEr jokes are rude anne fRanKLy i don't care
03214,0,bartender: how about a nice 12 yr old? him: boy or girl?,bartEnder: how aBout a niCe 12 yr old? him: bOy or girl?
23810,1,these aren't people,these arEn't people
91836,1,one of my 5 boyfriends slept with another girl i'll never trust men again!,one of mY 5 Boyfriends slept witH another girL i'll never truSt men again!
05126,1,can you smell what the reich is cooking,caN yoU smell what the reich is cooking
76092,0,everybody is afraid of gangs,everybody is afraiD of gangs
64072,1,trump said immigrants come here to steal your wife is a great example she stole my speech,trUmp saId immigrants come here to StEal your wife is a great example she stOle mY speech
91058,1,get in loser we're invading poland,get In loser we're invadinG poland
21643,0,haha pig man is peeing standing up,haha pig man is pEeing standing up
19523,0,they see them rollin.... they hating..,they see them rollin.... they haTing..
32691,1,this is how muslims celebrate new year,this is how Muslims celebrAte New year
87169,1,albanians talking photo with a porn star,albanianS taLking phOto with a porN star
92738,1,"they are the best in basketball because they can steal, shoot and run","they are the Best in basketball becAuse they can sTeal, shoot and rUn"
53027,0,putting bows on your pet,putting boWs On your pet
27195,0,there's a reason we keep the beer in the bottom of the cooler,tHere's a reason we keep the beer in the Bottom of tHe coolEr
43910,1,i just started a company selling landmines that look like prayer mats prophets are going through the roof,i jusT started a compaNy selling landminES that look like pRayer mats PROphetS are going througH the roof
05213,0,the families of the hillsborough tragedy were denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello,the familieS oF the hillsbOrough TrAgEdy were denied legal aid.... but shamima begum gets it tO fight for her Uk ciTizensHip oUr system is A sick joke! - martin costeLlo
73945,0,jamal is holding a gun,jamal Is hOlding a gun
56207,1,we broke up but she said we could still be cousins,we broKe uP but she said we could still be couSinS
68459,1,family trip in mexico,family trip in mExiCo
63175,0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles","if i Was uncIrcumcised i'd hide candy in my dicK skin so When a GiRl about tO sucK me up, she hAs a pleasant surPrIse.. oh my god, skittles"
82945,0,be careful who you call ugly in highschool,be careful whO yoU calL ugly in hiGhschool
34975,0,what if the only reason mary got pregnant... is because god is gay and needed a surrogate,what iF the only reaSon mary gOt pregnant... is because god is gay and nEeded A Surrogate
61973,1,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.,what DO alcoholics and necrOphiLiacs have in common they boTh love tO craCK Open a cold one.
16420,0,abnormal vs normal,aBnormal vs normal
73069,1,immigration invasion learn the difference,imMigratIon invasioN learn the diffErence
47056,1,illegal aliens are not welcome,iLlegal aliens are not wElcomE
56428,0,if the shocker don't rock her spock her,If the shocker don'T rock her spOck her
54206,0,you can smell disgust and hate from this photo,you caN smelL disgust and Hate from tHis photo
93172,0,this is a terrorist,thiS is a terrorist
56980,0,coffee isn't helping get the jumper cables,coFfee isn't helpIng get the jumpER cables
79615,0,what women think men want what men really want,what women think men Want What men reallY wanT
38047,0,"""stupid bitch"" is not a race","""stupId bitCh"" is not a race"
94560,1,and for my next class project!,anD for my nEXt class project!
96250,0,i'm going home i'm russian,i'm goinG home i'm rUssian
28951,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,if the brim of youR hat is flat and hAs a stiCker on it i autoMatically AssuMe yoU'rE a complete tool
27614,0,maybe if you think before you act you'd be treated better,Maybe if yOu think beforE you act yoU'd be treAted better
04857,1,...even the dumb jews know that! trump is a racist.,...even the dumb jEws know that! tRUmp is a racist.
79603,1,its friday cunts lets get on the gas,iTs friday cunts lets get oN the gas
26985,1,i just heard my girlfriend is pregnant,I just hEard my Girlfriend is pregnant
14873,1,human dna found in ancient goat carcass scientists believe this is first proof muhammad existed,humaN dna FouNd in ancient goat carcass scientisTs beliEve this iS first proof MuHammad exisTed
54893,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","old peopLe aT weddings always poke me and saY ""you're next."" so, i Started doiNg the SAmE thing to them aT funeraLs"
48236,0,that blood you donated could be in someone's boner right now,that blood you Donated Could Be in someone's bOner rigHt Now
74908,0,she is condemning shooting the gorilla,she is coNdemnIng shooting the gorilla
96472,1,white power!,white poweR!
89430,0,when you know you don't have to jackoff tonight,WheN you know you don'T have to jackoff tonight
76921,1,she probably asked a wrong question,She pRobably asked a wrong question
68409,1,for the last time im not michelle obama,For thE last time im not michelle obAma
16354,1,we've taken this country! now fuck off! we're taking it back!,we'Ve taken tHiS country! now fuck off! we'Re taking it back!
69548,1,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol","waIT, mohammad come baCk i didn't mean To laugh, really size dosEn't matter to me lOl"
01456,1,they see them rollin..... they hating..,They see them rolliN..... they haTing..
17950,0,"i was excoriated for a harmless ""tweet"" and ""my show"" was cancelled","i was exCoriated for a harmlesS ""tweet"" anD ""my show"" was CancelleD"
76295,0,islamic extremist planning new project,islamic extremist plaNning new projeCt
42580,1,jack and jill went up the hill so jack could lick her candy but jack got a shock and a mouthful of cock cause jills real name was randy,jAck and jiLl went up the hill so jack could lick heR candy bUt jack got a shOCK and A mouthful of cocK cause Jills real naMe was randy
96180,1,putting bows on your pet,putTing bows on youR pet
98701,1,oh no i can't steal anymore,oh nO i cAn't steal anymore
15243,0,4 am. everyone is asleep perfect time to run from one end of the house to the other at full speed as loudly as possible,4 am. eVeryone is aslEep Perfect time to run from oNe end oF the houSE to the OtheR at full speed as loudly as posSible
41058,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,jOhn wilkeS booth be likE: yalL sure abraham lincoln deaD? he aint uP here
62375,1,im not saying i'm racist im just saying all muslims are terrorists,im not saying i'm racisT im just sAying all muslIMs are terrOrists
63507,0,evolution from peeling bananas to busting caps,evolution from peeling bananas tO bUsTing caps
31208,1,maybe if we weren't consistent sources of crime we'd be treated better,mAYbe If we weren't coNsistent sourcEs of crime we'd be treated better
62319,1,"america in 2045 ""grandpa...why didn't you stop them?!""","america in 2045 ""grandpa...Why Didn't you stoP ThEm?!"""
68253,1,free blanket maybe white man not so bad after all,free blanket maybE white man noT so bad after alL
34687,1,everyone is afraid of dark,eveRyone is aFraid of dark
34209,0,how about a nice 12 yr old? bartender: him: boy i would love that,How about a Nice 12 yr old? bartender: him: Boy i wOuld love That
39827,1,kick them out of country,kick them out of country
46920,1,we want sharia law !! well.... go home,we want shaRia law !! wEll.... go home
84273,0,when you're the reason for the company safety video,when you'Re thE Reason for the compaNY safety video
39018,0,"she said ""i want a ring"" i said ""bitch take your phone off silent!""","she said ""i want a ring"" i sAID ""bitch Take your phone off silent!"""
54780,1,travel size coffee maker,travel sIze coffee Maker
69150,1,"""white privilege the privilege of being called ""racist"" by other people who see nothing else about you except the color of your skin","""wHite privilege the privIleGe of being CaLled ""racist"" by other people who see Nothing else About you EXcept the color of Your skin"
29843,0,the world's most wanted terrorist obama bin lying,the world's most wanted tErRorist oBama bin Lying
19385,0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,rose'S are red violEt's aRe blue little Stupid asS bItch i ain't fuckin witchu
64510,0,mohammad won the contest in putting underwear on goats,mohammad wOn the Contest in putting underwear on goaTs
47103,0,maybe we weren't consistent sources of crime we'd be treated better,maybe we Weren't consistent SourceS oF crime we'd be treated bEtteR
61038,0,no wonder why the pipes are not working,no wonder why the pipes are noT Working
71620,1,we are returning our broken coffee maker,We are returning ouR broken coffEe maker
91602,0,upper downer,Upper downer
30145,0,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police i built that","before my presidEnCy, tHere was no isis. there waS No calIphate there waS no blm. There was no antifA. there was no war on police I built that"
91756,1,abnormal vs normal,abnorMal vs normal
63745,1,we could destroy all of them but we let some of them survive so you know why we did it,We couLd DestRoy aLl of them buT we let soMe of them survive so you know why we did it
47162,1,what do these two have in common? they both are good at sucking they both come with a bag,what do thEse two haVe in common? they both Are good at suCking they both Come with A baG
59806,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!","on tuesday, november 3, 2020, we make ameRica Great again  By vOting tHis nightmaRe oUt of office!"
07135,1,this is the greatest news manufacturing in 20th century,This is the GreateSt neWs manufacturing in 20th century
35497,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","OLd people at weddings aLways poke me and saY ""you'Re Next."" so, i started doinG thE same thing to them at funeraLs"
84362,0,unleash the inner beast on the field,unleash the inner beaSt on the field
84015,1,my irony meter just exploded,my iroNy Meter just exploded
87251,0,i love apes they are both ugly and cute,I loVe apes they are both uGly and cute
82590,1,burning them was a great public service,bUrning them was a great public seRvice
59738,1,what's the difference between a refugee and e.t e.t learned english and wanted to go home,what'S thE diffEreNce between a refugee and e.t e.t learned english and wanted to go home
35470,0,can you smell what the reigh is cooking,can you smeLl What the reigh is cooking
72061,1,i like my rice crispy please,i like my Rice crIspy please
03524,1,terrorist can come to this country way to easy,tErrorist can come to this country wAy To easY
86170,1,how to keep the thefts out,how to keep tHe thefts out
50841,0,give them what they deserve kill them all,Give them what they deserve kill tHeM all
46087,0,give that man a suicide,gIve tHat man a suicide
42058,0,for lunch vlad the impaler loved turkey,for Lunch vlad The impaler loVed turkey
01967,0,when you decide to stop racism by burning its symbol,when yoU deciDe to stop racism by burning Its symBol
54930,1,not all muslims are isis! some are al-qaida the rest are taliban,not all muslims Are isis! some arE al-qaida tHe ReSt are taliban
38076,1,"""he's a squirter"" doesn't sound as sexy when you are gay","""he's a squirter"" dOesn'T sound as seXy When you are gay"
38910,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,oh boY i sure love being muslim in The nEw zealand ciTy of christchurch on march 15
06723,1,the hardest part to eat in a vegetable,the hardest part to eat iN A vegetable
02157,1,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes","mOhAMmed i'm pregnant.... don'T sass me, yoU know it's fuNny! ~cupcakes"
62948,1,"black lives matter >""how"",""why""and ""to whom"" is unclear","bLack lives maTter >""how"",""wHy""and ""tO whom"" is unclear"
21075,0,size of a shuttle bus legroom of a pinto,size of a sHuttLe bus legrooM of A pinto
73601,1,when you are white and stole your first bike,When yOu aRe White and stole your first bike
32579,0,come to the dark side we have weed,come to The dark SidE we have weed
21567,1,our dad is a potato farmer,our dad is a potato faRmEr
01765,1,"after a girl dies, what organ in her body stays warm? my dick","after A girl dies, what organ In Her body stays Warm? My dick"
53172,0,straight outta the oven step one :turn on the gas,straiGht ouTta the oVen step one :turn on the gas
32568,1,america taught us how to be happy slaves the same way school teach us how to be happy employees,america tauGht us how to be happy slaves the same way schOol teaCh us how tO bE hAppY employees
01742,0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,In just one hoUr from now i'll oNly havE 4 Hours left until i have to work a mere 3 hoUrs
56098,1,"i said ""a glass of juice"".","i said ""a Glass of juicE""."
78612,0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,go see fifty shades darker In theateRs Alone and throw mAyonnaise aT couples in the Dark
34018,1,fuck the catholics fuck the catholic church fuck the pope,fUck tHe cathoLics fuck the cathoLic chUrch fuck the pope
53609,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me","when youR friend insists on payinG for dinnEr buT you still want to contribUte - just the tiP, comE On... let me"
89362,1,has extra chromosome probably stole it,has exTra chromosome proBaBly stole it
80426,1,a talking ape,a talkinG ape
83045,1,"so much trash, we need a garbage collector","so much trash, we neeD a garbage CollEctor"
61503,0,someone else used kids to push an agenda,sOmeone else useD kids to push an AgEnda
41890,1,house of pedophile,House of pedophile
52091,1,"women ask for equal rights, so i give them equal lefts aswell","women Ask for equal rIgHtS, so i give thEm equal lefts aswell"
24396,1,"so like, why are men even gay? girls have buttholes too you know.","so like, wHy are men Even gaY? giRLs hAve buttholes too you know."
72168,1,upper downer,uppeR downer
85761,1,no wonder why the pipes are not working,no wonder why the pipes Are Not working
35719,0,jamal is practicing for class sport,jamAl is practicing for cLass sport
90256,1,"whenever you feel stupid, remember there are people who throw stones at a wall! aiming for an invisible devil, told by an invisible god for an invisible heaven!","whEnever you feel stupid, remember therE arE PeoPle who throW stones At a Wall! Aiming for An invisible devil, told bY an iNvisible god for an invisibLe heaven!"
20984,0,when you are white and stole your first bike,when you are white anD stole your firsT bikE
95086,1,novaky concentration camp these jews can claim holocaust pensions,novaky concentration cAmp thesE jews can claim hOloCauST pensions
49028,0,i finally found my girlfriends g-spot turns out it was in her sister the whole time,i finally found my girlfRiends g-Spot tuRns out it was in her sIsTer the whole time
18356,0,i took a shower this morning,I took a shower thiS morning
52634,0,the secret to a successful marriage is to keep his stomach full and his balls empty,the secRet to a successful marriage is to keEp hIs stomach full And hIs balls emptY
80512,1,"you can make jokes about anything, just not illegals that's crossing the border","you can make joKes about Anything, just not illEgals that's crossing The borDEr"
62703,0,they shot the wrong gorilla,They shot the wrong gorilLa
95176,0,notice how the kenyan skidmark has been silent about the mueller report?,notice hOw the kenyan skIdmark haS Been silent about tHe mueLler report?
27384,0,that face you make when you're a bully and just got beat up by a girl,tHaT face you make when you're a bully and jusT got beat Up bY a girl
82437,1,we should learn from ocean how to treat refugees,we should leArn From oCean how to treat refugees
26943,1,my incesters built this country!!!!,my Incesters built This country!!!!
09152,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?""","i doN'T havE ex's. i have y's. like, ""y the hell did i datE you?!?"""
07429,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,I'm about to have my 5tH abortion fuCK you batman i'm The real crime fighTer
75639,1,changing every single country it touches,changing eveRY single country it TOuches
46812,0,goat meat is very popular in islamic countries,goAt meat is very pOpUlar in islamic countrieS
63827,1,teacher of the year for black community,teacher of the yEaR for black commuNity
41276,1,evolution from peeling bananas to busting caps,EvolutIon from peeling bananas To busting caps
56413,1,feeling cute might shoot a darkie later idk,feEling cUte might shoot a darkie latEr idk
69512,0,happy birthday you sexy beast,happy birthDay you sexy beaSt
43175,1,when was the last time you saw so many mentally ill people on the streat,when was ThE last timE you saw SO many mentally ill pEople on the streat
54129,0,dump pipe to the ocean,dump pipe TO the ocean
23645,1,what do they have in common? you enjoy pushing them down the stairs,what do they have in comMOn? you enjoy pUshiNg them down the sTaiRs
89425,1,hello chocolate paradise princess i'm albert,hello cHocolate paradise Princess i'm ALbert
16923,1,do you like goat anus? smell my finger,Do you like goat anus? smell my finGer
04769,1,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay","if she's pouting like this anD you don't immEdIately drop The argument , mOtheRfucKEr yOu gay"
69815,1,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,thank You For allowIng me into your couNtry nOW we need to talk about the thingS that need To change arOund here to aCcommodate my beliEfs
91468,0,"you want a whore? buy one. you want a queen? earn her. you want a nickel bag? fifteen bucks, little man","You want a whore? buy one. you want a queeN? earn her. yoU want a nickel bag? fiFteen bucKs, liTtle man"
52104,0,"lebanon: before islam after islam but don't worry! after islam takes over, there'll be a golden age... apparently","lEBanon: before islam after islaM but don't worry! after islam Takes oVer, there'll be a golden agE... aPparentlY"
52031,0,theriously?? that's methed up!,Theriously?? that's methEd Up!
08795,0,when you are white and working in oil field,when You are white and worKiNg in oil field
50317,1,what in the hell is wrong with america voting towel heads into congress,what in the Hell is wronG wITh america voting tOwel heads intO congresS
73914,1,be careful who you call ugly in highschool,be carEful whO you call ugly in highschool
03197,1,i'm no bird expert but i'm guessing it's 4 females and 1 male,i'm no bird expert bUt i'm guessIng it's 4 femalEs and 1 mAle
49621,0,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol","WaiT, mohammad come baCk I didn'T mean to laugh, really sizE dosEN't matter to me lol"
68530,1,a fast sandwich maker,a fast sAndwich maker
98547,0,waves mexican flag doesn't want to live in mexico,waves mexican flag doesn't waNt to live in mexIco
03519,1,i'm going home i'm russian,i'm going home i'm rusSian
43698,0,don't be late for work get the protestor plow,dON't bE latE for work get the protestor plow
84756,1,when you ask the kid that misses class a lot why he is bald and he starts crying all right. then keep vour secrets,wheN you asK tHe kid that miSses class a lot why he Is bald and hE staRTs crying aLl right. then keep vOur sEcrets
93051,0,and for my next class project!,and for my NExt class projecT!
68257,0,everyone is afraid of dark,eveRyone is aFraid of dark
12834,1,"in west philadelphia, born and raised in the anus is where i got most of my aids","in west phIlaDelphIa, born and raised in the anUs is Where i got most of my aIds"
57208,0,i had potato for lunch,I had potato for Lunch
26439,0,parental opioid use has negative effect on children's intelligence,parental opioid uSe has negative eFfect on chIldren'S intelligenCE
53769,0,in 1979 jimmy carter created the department of education since then the u.s. has gone from 1st to 17th in education,In 1979 jiMmy cArTer created the dEpartment oF education since then the u.s. has goNE from 1st to 17th in educatiOn
28406,0,when she gives you that look,when she Gives you that loOk
53418,0,a real man loads the dishwasher every night,a Real man loAds tHe diShwasher every night
10785,1,"time to put the ""panic"" back in hispanic","Time to put the ""Panic"" back IN hispanic"
84302,0,why do we share more when these people are hurt but not these people,Why do we Share more when these people Are hurt but not thesE people
76015,0,everyone celebrates christmas !,everyone Celebrates chrIstmas !
34189,0,fight for what you believe in fight for the future,fight for whAt yOu bElieve in fIght for The future
52079,0,just bought a house! now we're house-poor,jusT bought a hoUse! now we're hoUse-poOr
63987,0,the migrant caravan arrives!,The migrant caravan arrives!
73526,0,"if she's still making noises, you didn't hit her hard enough","if she's stIll makinG noises, you dIdn't hit her Hard enouGh"
02145,0,"and then i asked mom, what's for dinner?","aNd tHen i asKed mom, what's for dinner?"
84102,0,the definition of utter disgust in plain black and white,the defInition of uttEr disgust iN plain black and white
