id,label,original,perturbed
24316,1,sharks don't attack him why? they think it's whale shit,sharks d0n't at7ack him why? they 7hink !7'$ wh413 $h17
62035,1,thank god my ass needed a break,th4nk g0d my a$$ n33ded a break
65342,1,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn""","b@rn army en1!st, @nd b0mb 4n7 h!11s ""grab y0ur p17chfork and m33t @t the barn"""
92058,1,how black people became christians,h0w black p30pl3 bec4me chri$7i@ns
58672,1,did you know that the chinese eat dogs savages disgusting,did y0u kn0w that 7h3 ch!n35e e@7 dogs s4v4ges d1sgusting
54069,1,when you decide to go full gas,wh3n you decide 70 g0 fu1l gas
91586,1,left the kitchen too many times,lef7 the ki7ch3n 7o0 m4ny t1me$
87130,1,finally finding the right tutorial you need indian accent,fin411y f!nd!ng 7h3 right tut0r!a1 you n33d ind!an accen7
95640,1,syrian rape survivor speaks out,syri@n r@p3 5urviv0r $pe4k5 ou7
47819,1,"oh, addiction isn't a disease because it started with a choice?? tell me more about how the chlamydia in your crotch isn't a disease, yet it started with a choice","oh, add!c71on isn't a d1s3453 b3cause 17 574rt3d with a ch0!c3?? te11 me m0r3 abou7 how the ch14myd1a !n your cr0tch isn'7 a d1$3ase, y3t it s7ar73d with 4 ch01c3"
59140,1,wanna go masturbate? fuck yeah! masturbating!,wann4 go m@s7urbat3? fuck y34h! m@$7urbating!
13647,1,she said girls run the world... so i told her get back in the kitchen,she s4id g!rl5 run th3 world... 50 ! 7o1d her g3t back in th3 kitch3n
65832,1,why love one but eat the other ? i don't get it,why 10ve 0n3 bu7 eat 7h3 07h3r ? i don'7 g3t it
57621,1,if this gets 1k likes i'll post to islam how we see muslims how muslims see us,1f th1s gets 1k like5 !'1l po57 t0 1$1@m how w3 s3e mus11m5 h0w mu5lims se3 u5
40982,1,and just like that... this sandwich maker doubles as ironing board,and ju$7 1ik3 th@7... 7hi5 sandwich maker d0ubles a$ 1roning b0ard
43275,1,my husband is always pushing me around... and talking behind my back,my husband i$ a1way$ pu$h!ng me around... 4nd ta1king b3h1nd my b@ck
12973,1,someone added to much soap to the dishwasher again,50m3on3 add3d to much $0ap 7o 7he d1shwa5h3r @ga1n
74350,1,a head diaper is required when you have shit for brains,@ head d!ap3r is r3quir3d wh3n y0u h@ve sh1t f0r br@1n$
02478,1,must..resist...urge to.. kill whitey.,mu$7..r3s!st...urge 7o.. kil1 whi7ey.
51607,1,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim,49 pe0pl3 w3re k11l3d @t chr1$tchurch musl1m 49 p3opl3 were ki1l3d at chri57church m05que$ mu$l!m
65403,1,money is evil give it to us,m0ney !s ev11 give 1t to u5
29750,1,this cat is getting raped tonight,7h1$ cat !s g37ting raped t0n1gh7
26547,1,that's the way allah allah i like it,7h@t'$ 7he w4y a1lah 4ll4h i l!k3 1t
02143,1,"doesnt have food, water, electricity proud of nuclear weapons","d0esnt h4ve f0od, w47er, e1ec7ric!7y proud 0f nuc1e4r w3apons"
68192,1,scientist are working hard to cure them all,$cien7i$7 ar3 working h4rd to cure them @1l
52603,1,feeling kinda cute might steal your shit later.. idk,feel1ng kinda cute migh7 5te41 y0ur $hi7 l@73r.. idk
05349,0,normal day in a islamic country,normal day 1n a is1@m1c coun7ry
06491,1,tranny for sale,tranny for $a1e
74013,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing","nur$e: y3s sir, we ar3 having m@$hed pota70es 7oday a12h3!m3r'5 p@7i3n7: i d0n't rem3mber a5k!ng y0u 4 god d4mn thing"
27485,1,thats the way allah allah i like it!!!,tha75 th3 way 41l@h al1ah i lik3 !7!!!
13026,1,under the name of multiculturalism we let terrorist into this country,under 7he nam3 0f mu1t!cul7ur41!sm w3 let t3rror1s7 in70 7h1s country
17265,0,meanwhile in baltimore,m3anwh!13 in ba17imore
91405,0,wears rag on her head so her brother husband doesnt want to molest her,w3ar5 rag on h3r he@d so h3r br0ther husband do3snt w4nt 70 m01357 her
14026,1,told girlfriend that mom is deaf so speak loud and slow told mom that girlfriend is retarded,7o1d g!r1fri3nd 7ha7 m0m 1s d3af s0 speak loud and 5low t0ld mom th4t gir1fr!end 1$ retard3d
18945,1,when you decide to go full gas,when you decid3 7o go fu11 g4s
83920,1,"just under 17 and a half years ago, 19 people were allowed into the us who should not have been all these years later, we are told that the answer to safety is to allow everyone in","ju$t under 17 4nd a h@1f y3ar$ @go, 19 p30pl3 wer3 al1owed into th3 u$ who 5h0uld n0t h4ve b3en all 7h3se y3@rs 1at3r, we @r3 7o1d 7h4t the 4nsw3r t0 safety !s 7o @l1ow 3v3ry0n3 !n"
83497,0,different types of radicalization,different 7yp35 of r@d1c411z4tion
04569,0,when is the time to eat i am hungry,when !$ 7he tim3 70 3at i @m hungry
39607,1,those stupid basterds thought it was a real shower,7ho5e stup!d ba57erd5 though7 !7 w@5 4 r3@l sh0w3r
09715,1,i started a business that sells landmines disguised as prayer mats.. ..prophets are going through the roof,1 $t4r7ed 4 busine5s that s3l1$ 1@ndmines d!sgui53d @5 pr@yer ma7s.. ..pr0ph37s 4re going thr0ugh 7h3 ro0f
01925,1,i am not racist i just don't like brown sugar,! am not r@cis7 1 ju$7 don't lik3 br0wn 5ug4r
94813,0,thats the way allah allah i like it!!!,7hats the way a114h a114h i like 17!!!
29437,1,what can happen if you eat wheaties for 38 years,what c@n happen if you 34t whea7i3s f0r 38 ye@rs
95038,0,when you take these pics we think about cumming in your mouth,when y0u tak3 7h3se pic5 w3 7h1nk @b0u7 cumming in your m0uth
64891,1,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,13ban0n: before mu$l!ms 4ft3r mus1!m5 bu7 don'7 worry! aft3r !51am take$ 0v3r th3re'll b3 a go1den ag3.. appar3n7ly
63280,1,so you're never going to forgive the germans because of the holocaust? same,50 y0u're never go1ng to forg1v3 7h3 germ4n$ b3c4u5e of th3 ho1oc4u5t? 5ame
17682,1,give them what they deserve kill them all,giv3 7hem wh@t they d3s3rve ki1l 7h3m @ll
84510,1,bartender: how about a nice 12 yr old? him: boy or girl?,bar73nder: h0w ab0ut @ nic3 12 yr 01d? him: b0y or girl?
28690,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,!f you'r3 gonna talk sh17 ab0u7 50meone... y0u be7ter m@k3 sur3 7h3y aren't cr@zi3r th@n you @re
03567,1,potato is my favorite color of the alphabet,pot470 !5 my fav0r1t3 c01or 0f the alph4be7
95830,1,face of terrorism in us,f@ce of t3rr0ri5m 1n us
29873,1,who knew that this country is full of white trash,wh0 knew 7ha7 th!s coun7ry !s full of wh1t3 tra$h
70953,1,"""god's chosen people"" according to the book they wrote","""god's ch0sen p30p13"" accord1ng t0 the b0ok they wrote"
56124,0,how to cook turkey in usa how to cook turkey in romania,h0w to c0ok 7urk3y in u$a h0w 70 cook 7urkey in r0mani@
10386,1,the book about terrorism,the b00k @bou7 t3rrori$m
19530,1,they shot the wrong gorilla,7hey 5h07 7h3 wrong g0ril1a
94185,1,how a black woman can fight crime,how a bl4ck woman can f1ght cr!m3
48370,1,72 virgins are ready to get fucked up,72 v!rgins ar3 ready 7o g3t fucked up
74058,0,he made millions of children homeless,he m4de m!l1!on$ 0f chi1dren h0mel35$
45062,0,me and my kids are going to rob this country blind at the expense of the very people that voted for me. and they're going to love it. believe me! bigly!,m3 and my kid5 4re go1ng 70 rob this country b1ind 4t 7he exp3ns3 of 7he v3ry pe0p13 7hat v0ted f0r m3. 4nd they'r3 go!ng to l0v3 17. b3li3v3 m3! big1y!
94170,0,when you decide to go full gas,when y0u dec!de 70 go ful1 g@5
04538,0,"bows here, bows there, bows everywhere","b0w$ her3, bows 7h3r3, bows 3verywhere"
83946,1,when a white kid shoots up the school the same day you planned to bomb it,wh3n 4 wh173 k1d shoo7s up 7he scho01 7h3 5am3 day you p14nned 7o bomb 17
68127,0,all you guys think about is dope,al1 you guys think ab0ut !s d0p3
97453,0,potato is my favorite color of the alphabet,pot@70 1s my fav0r!t3 c0lor of th3 @1phabe7
39578,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,0ne of 7he bu1le75 7hey dug 0ut of 4 vict!m fr0m 7he 0rl@nd g4y n!ght c1ub 5h0o7ing!
49360,0,who wants ice cream me me me,who wan7$ ic3 cr34m me m3 m3
87034,0,you don't need a parachute to go skydiving twice you need a parachute to go skydiving twice,y0u d0n't n3ed a par@chu73 7o go $kyd!v1ng twice you n3ed @ parachu7e t0 g0 skyd!ving 7w1c3
06123,1,a group of men,@ gr0up 0f men
17028,1,"feeling bored, let's go to a mosque","fe3ling b0r3d, l3t's g0 to a m05que"
42903,0,those stupid basterds thought it was a real shower,th0s3 57up1d bas73rd5 7hought i7 was @ rea1 $h0w3r
71680,1,muslim strip club,musl1m s7r!p club
24135,0,good night keep your butthole tight,good n1ght k3ep your but7h013 7!gh7
32875,0,if he wears number one he's most likely the fastes on the team,1f he wears number on3 h3'$ m057 likely th3 f@st35 0n 7he 734m
79085,1,today we are making vegetable soup,70day we 4re m4king v3ge7abl3 soup
61872,1,don't be a fool it is a bomb,d0n'7 b3 a f00l !t !$ 4 bomb
30579,0,white power!,wh!7e p0w3r!
62504,0,we've taken this country! now fuck off! we're taking it back!,w3'v3 tak3n 7his country! now fuck 0ff! w3'r3 7aking !t b4ck!
43810,1,how to cook turkey in usa how to cook turkey in romania,how to cook turk3y !n u$a h0w t0 c00k 7urkey !n rom@ni@
19730,1,jamal is practicing for class sport,j4mal is pr@ctic1ng for c1a$$ $p0rt
37420,0,like lebanon terrorism can destroy a beautiful country,lik3 leb4non 73rrori$m c@n d357r0y a be@ut!ful c0un7ry
82509,0,72 virgins are ready to get fucked up,72 virg!n$ are re@dy t0 g3t fucked up
96284,1,welcome to melbourne,w31com3 t0 m3lbourne
97068,1,these hitler jokes are rude anne frankly i don't care,7h3$e h!t13r j0k35 ar3 rude @nn3 fr4nkly 1 don't care
03214,0,bartender: how about a nice 12 yr old? him: boy or girl?,b4r73nder: how @bou7 4 nice 12 yr 01d? him: boy or gir1?
23810,1,these aren't people,7h3$e @r3n't p3op1e
91836,1,one of my 5 boyfriends slept with another girl i'll never trust men again!,on3 of my 5 b0yfri3nds 5lept with @no7h3r gir1 i'11 never 7rust m3n @g4in!
05126,1,can you smell what the reich is cooking,can you 5m3l1 wh@t 7he reich 15 c0ok1ng
76092,0,everybody is afraid of gangs,3veryb0dy i$ @fra1d of gangs
64072,1,trump said immigrants come here to steal your wife is a great example she stole my speech,trump sa!d !mmigrants com3 h3re 70 $7ea1 your w1f3 i5 a gre@t 3xampl3 $h3 s7o1e my spe3ch
91058,1,get in loser we're invading poland,get !n 105er we'r3 invad!ng p01and
21643,0,haha pig man is peeing standing up,haha p1g man 1$ pe3ing 57anding up
19523,0,they see them rollin.... they hating..,they s3e 7hem rol11n.... 7hey h4t1ng..
32691,1,this is how muslims celebrate new year,7h1s !s h0w mus11ms c313bra73 new year
87169,1,albanians talking photo with a porn star,4lb4n1ans ta1king ph070 wi7h a porn 5tar
92738,1,"they are the best in basketball because they can steal, shoot and run","7hey 4r3 7h3 be$t !n basketball bec4us3 they c@n s7e@1, $h00t and run"
53027,0,putting bows on your pet,pu7ting bows on your p37
27195,0,there's a reason we keep the beer in the bottom of the cooler,there's a rea5on w3 k3ep th3 beer in 7h3 bot7om of the c00l3r
43910,1,i just started a company selling landmines that look like prayer mats prophets are going through the roof,! jus7 5t4r73d a c0mp4ny $3l1ing 1andm1nes 7ha7 l00k lik3 pr@yer ma7$ pr0phet$ 4re going 7hrough the roof
05213,0,the families of the hillsborough tragedy were denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello,th3 fam111es 0f the h!1lsb0rough 7ragedy wer3 d3ni3d 1eg@1 @!d.... bu7 sh4mim4 begum get5 it 7o f!ght f0r her uk c17123nsh1p our 5ystem !s 4 $!ck joke! - m4rtin cos73l10
73945,0,jamal is holding a gun,j4m4l i5 ho1d1ng a gun
56207,1,we broke up but she said we could still be cousins,w3 br0k3 up but sh3 $aid we c0uld s7il1 be cou51ns
68459,1,family trip in mexico,fam11y trip 1n m3x1co
63175,0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles","1f i w4s uncircumc!sed i'd h1de candy in my d1ck 5kin 50 when @ gir1 4bou7 t0 $uck m3 up, $h3 h@$ @ pleas4n7 5urpris3.. oh my g0d, 5k17tle5"
82945,0,be careful who you call ugly in highschool,be c4r3ful who you c@l1 ug1y 1n high5ch00l
34975,0,what if the only reason mary got pregnant... is because god is gay and needed a surrogate,wh@t 1f th3 on1y r3as0n m@ry got pr3gn@n7... 1$ b3c@use g0d i5 gay and n33ded 4 $urr0g47e
61973,1,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.,what d0 a1coho1ics 4nd n3cr0phi1iac5 have 1n c0mm0n they both 10ve 7o crack op3n a c0ld 0n3.
16420,0,abnormal vs normal,abn0rma1 v5 n0rm4l
73069,1,immigration invasion learn the difference,imm1gr4tion invasi0n l3arn 7he differ3nc3
47056,1,illegal aliens are not welcome,i113g41 al1en5 are n07 we1c0me
56428,0,if the shocker don't rock her spock her,1f the sh0ck3r don'7 rock her 5p0ck her
54206,0,you can smell disgust and hate from this photo,y0u c4n 5m3l1 disgust and ha7e fr0m th15 ph0to
93172,0,this is a terrorist,this i5 @ t3rror!st
56980,0,coffee isn't helping get the jumper cables,c0ffee isn't help!ng get 7h3 jump3r c@b13s
79615,0,what women think men want what men really want,wh4t w0m3n th!nk men wan7 wh@7 m3n r3a1ly want
38047,0,"""stupid bitch"" is not a race","""s7up1d bi7ch"" is no7 4 race"
94560,1,and for my next class project!,@nd f0r my next cl4$$ pr0jec7!
96250,0,i'm going home i'm russian,i'm going hom3 i'm ru$$ian
28951,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,if the brim of y0ur h@t 1$ f1at @nd h@s 4 57!cker 0n !7 1 4ut0ma7!cally 4s$um3 you're @ comp1et3 7001
27614,0,maybe if you think before you act you'd be treated better,m@yb3 !f you 7h!nk b3fore y0u 4c7 you'd b3 7r3@t3d b3tt3r
04857,1,...even the dumb jews know that! trump is a racist.,...ev3n th3 dumb jew$ kn0w 7ha7! trump 1$ @ r@cist.
79603,1,its friday cunts lets get on the gas,17s frid4y cunt$ let5 get 0n the g@$
26985,1,i just heard my girlfriend is pregnant,1 ju5t h3ard my g!rlfr13nd 1s pregn4n7
14873,1,human dna found in ancient goat carcass scientists believe this is first proof muhammad existed,hum4n dna f0und !n anci3nt g04t c@rc@$s scient!$ts be1i3ve th!5 !$ f!r5t pr00f muh4mmad ex!5t3d
54893,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","0ld peopl3 a7 w3dding$ a1w@y$ p0ke me and say ""y0u're next."" so, 1 star73d doing 7he $4me th!ng 70 7h3m @7 funer@1$"
48236,0,that blood you donated could be in someone's boner right now,7hat b10od y0u donat3d c0u1d b3 in 5om30ne'5 bon3r right now
74908,0,she is condemning shooting the gorilla,sh3 i$ condemning shoo71ng 7he gor!114
96472,1,white power!,wh1te pow3r!
89430,0,when you know you don't have to jackoff tonight,wh3n you know you don'7 h@v3 to jack0ff t0n!ght
76921,1,she probably asked a wrong question,5he prob4b1y a$ked a wrong qu3s7!0n
68409,1,for the last time im not michelle obama,f0r 7h3 la$7 t1me im n07 miche1le 0b4ma
16354,1,we've taken this country! now fuck off! we're taking it back!,w3'v3 7@ken thi$ coun7ry! now fuck off! we're t@king i7 back!
69548,1,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol","w41t, m0hamm4d com3 b@ck i didn't mean 7o l4ugh, r3@l1y size d053n't m@7ter t0 m3 lo1"
01456,1,they see them rollin..... they hating..,7hey s3e 7hem r01l!n..... they hat1ng..
17950,0,"i was excoriated for a harmless ""tweet"" and ""my show"" was cancelled","i was excor1at3d f0r a h@rml3ss ""7w337"" @nd ""my show"" w45 c4ncelled"
76295,0,islamic extremist planning new project,!$l4mic 3xtr3m1s7 pl4nning n3w projec7
42580,1,jack and jill went up the hill so jack could lick her candy but jack got a shock and a mouthful of cock cause jills real name was randy,j@ck and j!ll w3n7 up the h!11 5o j4ck could l!ck her c@ndy but j4ck got a sh0ck and a mou7hfu1 0f c0ck cause ji1ls r3@1 nam3 w45 randy
96180,1,putting bows on your pet,pu77ing b0w$ on your p37
98701,1,oh no i can't steal anymore,0h n0 i c4n't s73al anym0re
15243,0,4 am. everyone is asleep perfect time to run from one end of the house to the other at full speed as loudly as possible,4 4m. 3veryone 1$ @5133p p3rfect 71m3 t0 run fr0m 0n3 3nd 0f 7he h0u5e 7o the oth3r @t fu1l spe3d 45 10ud1y as p0s$!ble
41058,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,j0hn wi1kes b00th b3 l1ke: y4l1 sur3 @br4ham 1inc0ln de4d? he a1nt up here
62375,1,im not saying i'm racist im just saying all muslims are terrorists,im no7 s4y1ng i'm raci$t 1m ju$7 saying a1l mus1!ms ar3 7err0ri$7$
63507,0,evolution from peeling bananas to busting caps,ev0lut1on from p3el!ng bananas 70 bust1ng c@ps
31208,1,maybe if we weren't consistent sources of crime we'd be treated better,m4ybe if we w3ren't con$is73n7 5ourc3$ 0f crime w3'd be tre@t3d bet73r
62319,1,"america in 2045 ""grandpa...why didn't you stop them?!""","@merica in 2045 ""gr@ndp@...why d!dn't y0u 5t0p 7h3m?!"""
68253,1,free blanket maybe white man not so bad after all,free blanke7 maybe whit3 man n07 so bad 4ft3r @1l
34687,1,everyone is afraid of dark,3v3ryon3 1s afraid of d@rk
34209,0,how about a nice 12 yr old? bartender: him: boy i would love that,how @b0u7 a nic3 12 yr o1d? bart3nd3r: h1m: b0y i wou1d 10ve 7h@7
39827,1,kick them out of country,kick 7hem ou7 of c0un7ry
46920,1,we want sharia law !! well.... go home,w3 want $h@ri4 1@w !! w3ll.... g0 hom3
84273,0,when you're the reason for the company safety video,when you'r3 7he rea5on f0r 7h3 comp4ny 5afe7y v1de0
39018,0,"she said ""i want a ring"" i said ""bitch take your phone off silent!""","sh3 5@!d ""i w4nt 4 ring"" i said ""b17ch 7@k3 y0ur ph0ne 0ff s1l3n7!"""
54780,1,travel size coffee maker,7rave1 5i23 c0ffe3 mak3r
69150,1,"""white privilege the privilege of being called ""racist"" by other people who see nothing else about you except the color of your skin","""whi73 privil3g3 the pr!vilege 0f b3!ng ca113d ""rac!5t"" by o7her p3ople who 53e nothing 31se 4b0ut y0u 3xcep7 7he col0r 0f y0ur skin"
29843,0,the world's most wanted terrorist obama bin lying,th3 w0r1d's most w4nted terror157 0b4ma bin 1y!ng
19385,0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,ros3's ar3 red v!01e7'$ @r3 b1ue 1!7tl3 s7upid a$s b17ch ! @1n'7 fuck!n witchu
64510,0,mohammad won the contest in putting underwear on goats,mohammad won the conte5t 1n put7!ng underw34r 0n g0@ts
47103,0,maybe we weren't consistent sources of crime we'd be treated better,maybe we w3r3n'7 con$i$73n7 sources of cr!me w3'd b3 tr3473d be77er
61038,0,no wonder why the pipes are not working,n0 w0nd3r why the pip35 @re n0t w0rking
71620,1,we are returning our broken coffee maker,w3 @r3 r3turn!ng 0ur br0ken coff3e mak3r
91602,0,upper downer,upp3r downer
30145,0,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police i built that","b3f0r3 my pr3$idency, 7h3r3 was n0 is1s. 7her3 was n0 ca1ipha7e 7here was n0 b1m. there wa$ no @ntif4. 7h3re wa$ n0 war 0n p0lice i bu!17 tha7"
91756,1,abnormal vs normal,abnorm41 v5 n0rmal
63745,1,we could destroy all of them but we let some of them survive so you know why we did it,we could des7r0y 4l1 of them but we 13t $0me 0f 7h3m $urv!ve $0 y0u know why we d!d it
47162,1,what do these two have in common? they both are good at sucking they both come with a bag,wh4t do 7hese 7wo h4v3 1n c0mm0n? th3y b0th ar3 go0d 47 $uck!ng 7hey b0th c0me w!th @ bag
59806,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!","0n 7u3$day, november 3, 2020, we mak3 @m3r!c4 gre@t 4g@!n  by voting 7his n!ghtmare out of off!ce!"
07135,1,this is the greatest news manufacturing in 20th century,7hi5 is the grea7est n3ws manuf4c7ur1ng 1n 207h c3ntury
35497,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","01d peop1e @t wedding$ 41w4y$ p0ke me and 5ay ""y0u're n3x7."" s0, i star7ed d0!ng 7he same 7hing 7o th3m a7 funerals"
84362,0,unleash the inner beast on the field,un1eash 7h3 inn3r beas7 on 7h3 field
84015,1,my irony meter just exploded,my ir0ny m3ter ju57 exp10d3d
87251,0,i love apes they are both ugly and cute,1 lov3 4pe$ th3y @re bo7h ugly @nd cu7e
82590,1,burning them was a great public service,burn!ng 7hem w45 @ gr34t pub1ic s3rvice
59738,1,what's the difference between a refugee and e.t e.t learned english and wanted to go home,wh4t'$ th3 d!ff3renc3 betw3en 4 r3fug33 @nd 3.t 3.7 1e@rn3d 3ngl!sh and w4nted 7o go h0m3
35470,0,can you smell what the reigh is cooking,can y0u 5m31l wha7 the re!gh is cooking
72061,1,i like my rice crispy please,! 1!ke my r1c3 cr1spy pl3@se
03524,1,terrorist can come to this country way to easy,terr0ri$7 can come 70 7his country way 70 34sy
86170,1,how to keep the thefts out,h0w 70 ke3p 7he th3f7s out
50841,0,give them what they deserve kill them all,g!ve th3m what 7hey d35erve ki11 them @1l
46087,0,give that man a suicide,g1v3 tha7 m4n 4 5u1c1de
42058,0,for lunch vlad the impaler loved turkey,f0r lunch vlad the impa1er l0v3d turkey
01967,0,when you decide to stop racism by burning its symbol,when y0u d3c1de 70 s70p rac1sm by burning !t5 5ymbol
54930,1,not all muslims are isis! some are al-qaida the rest are taliban,not a1l mu$l!m$ 4re i$1$! s0me are 4l-q4!d4 7he r3$t 4re 7al!b@n
38076,1,"""he's a squirter"" doesn't sound as sexy when you are gay","""h3's a squirter"" d03$n't s0und as 53xy wh3n you ar3 gay"
38910,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,oh b0y i sure 1ove be!ng mu5lim in the n3w 234l@nd ci7y 0f chri57church on march 15
06723,1,the hardest part to eat in a vegetable,7h3 harde$7 part to e47 in @ veget@b13
02157,1,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes","m0hammed i'm pregnant.... don'7 5a$$ m3, you know i7's funny! ~cupc@k3s"
62948,1,"black lives matter >""how"",""why""and ""to whom"" is unclear","bl4ck 1ive$ mat7er >""how"",""why""@nd ""70 whom"" i5 uncle@r"
21075,0,size of a shuttle bus legroom of a pinto,51ze of @ shut71e bu5 l3gro0m of 4 pin7o
73601,1,when you are white and stole your first bike,wh3n you 4re whi73 and s7ol3 y0ur f1r57 bike
32579,0,come to the dark side we have weed,c0m3 to 7h3 d4rk side w3 have we3d
21567,1,our dad is a potato farmer,0ur d4d i5 a p0t470 farmer
01765,1,"after a girl dies, what organ in her body stays warm? my dick","aft3r @ gir1 dies, what 0rgan in her b0dy $74y5 warm? my dick"
53172,0,straight outta the oven step one :turn on the gas,s7r@1ght ou77@ 7h3 0v3n step one :turn 0n the g@5
32568,1,america taught us how to be happy slaves the same way school teach us how to be happy employees,@m3ric4 7augh7 us h0w 7o be h@ppy 51av3s 7he s@me way $ch0o1 7each u5 how 70 be h4ppy empl0yee5
01742,0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,in jus7 0n3 hour fr0m n0w i'll 0n1y have 4 h0urs 13f7 un7i1 i h4ve 70 w0rk a mere 3 h0urs
56098,1,"i said ""a glass of juice"".","i $aid ""4 gl4s5 0f ju1ce""."
78612,0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,g0 s33 f!fty $hade$ d@rker in theater5 a1one @nd throw mayonn@!5e 47 c0up135 !n the dark
34018,1,fuck the catholics fuck the catholic church fuck the pope,fuck 7h3 ca7hol1c5 fuck 7he ca7hol!c church fuck the pop3
53609,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me","when your friend in5!575 0n pay1ng for d!nn3r bu7 you $til1 wan7 70 con7ribute - ju5t 7he tip, c0m3 on... let me"
89362,1,has extra chromosome probably stole it,has ex7ra chr0m0$0m3 pr0bably st0le i7
80426,1,a talking ape,@ 74lking @pe
