id,label,original,perturbed
48370,1,72 virgins are ready to get fucked up,7!2 virgin:s are rea:dy to get fucked up
74058,0,he made millions of children homeless,"he made millions .of childr,en homeless?"
45062,0,me and my kids are going to rob this country blind at the expense of the very people that voted for me. and they're going to love it. believe me! bigly!,"me an,d my kids are go:in,g to r.ob t,his country blind ,at ,t?he e:xpense of t&he &ve:ry people that voted for me. :and they're going to lov;e it. believe: me! bigly!"
94170,0,when you decide to go full gas,wh*en& you decide to go& full gas
04538,0,"bows here, bows there, bows everywhere","b*ows here, bows there, bows everywh;er;e"
83946,1,when a white kid shoots up the school the same day you planned to bomb it,"when a white ki*d ?shoots up the s,ch;ool ,the same day you plann;ed& to bomb it"
68127,0,all you guys think about is dope,all you guys think abou!t is !dope:
97453,0,potato is my favorite color of the alphabet,"potato i?s my favo;rite c&olor ,of the alphabet"
39578,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,"one of .the bulle&ts they dug out of a vi!ctim from the orla;nd gay, nig!h;t, club shooting!"
49360,0,who wants ice cream me me me,who wants ice cream m?e; me me
87034,0,you don't need a parachute to go skydiving twice you need a parachute to go skydiving twice,"you don.'t ne!ed a parachute to go skyd&i&ving twi&ce, y.ou need a p&arachute to go skydiving t*wice"
06123,1,a group of men,a group. of men
17028,1,"feeling bored, let's go to a mosque","feeling bored, let's g,o! .to a mosque"
42903,0,those stupid basterds thought it was a real shower,those stupi&d basterds t*ho&ugh!t it; was a real shower
71680,1,muslim strip club,musl?im strip club
24135,0,good night keep your butthole tight,good nigh!t kee&p !your butthole tight
32875,0,if he wears number one he's most likely the fastes on the team,"if he wears number one h:e's most. likely the f*aste,s on t;he! team"
79085,1,today we are making vegetable soup,"today w&e are making vegetabl,e sou,p"
61872,1,don't be a fool it is a bomb,don't b?e a !fool it is a bomb
30579,0,white power!,white power!.
62504,0,we've taken this country! now fuck off! we're taking it back!,we've taken t*his countr&y! now fuck off! !we'?re taking it; ba.ck!
43810,1,how to cook turkey in usa how to cook turkey in romania,;how? to cook tu!rkey in ?usa how to cook* turkey in romania
19730,1,jamal is practicing for class sport,jama:l is .practicing for class sp!ort
37420,0,like lebanon terrorism can destroy a beautiful country,lik!e lebanon terrorism can destroy a beaut;iful !cou;nt?ry
82509,0,72 virgins are ready to get fucked up,72 virgins; a*re ready to ;get fucked up
96284,1,welcome to melbourne,welcome to! melbou&rne
97068,1,these hitler jokes are rude anne frankly i don't care,"th&ese h&itler jokes ar,e rude anne :frankly i don't ca*re"
03214,0,bartender: how about a nice 12 yr old? him: boy or girl?,bartender: how a?bout a? n&ice 12 yr o*ld? him:? boy or girl?
23810,1,these aren't people,these ar&en't people
91836,1,one of my 5 boyfriends slept with another girl i'll never trust men again!,one of my 5 *boyf*rie;nds s?lept with an:other girl i'll never? tru;st men again!
05126,1,can you smell what the reich is cooking,can .you *smell wha.t the reich is cooking
76092,0,everybody is afraid of gangs,everybody i!s afrai?d of gangs
64072,1,trump said immigrants come here to steal your wife is a great example she stole my speech,"tr.ump ,said !immigrant*s, come here to steal? your wife is a. great example *she stole my speech"
91058,1,get in loser we're invading poland,get* in loser we're i.nvadin.g poland
21643,0,haha pig man is peeing standing up,"haha pig ma,n i.s peeing standin:g up"
19523,0,they see them rollin.... they hating..,"they s,ee them rollin.;..&. they hating.."
32691,1,this is how muslims celebrate new year,.this is !how muslim*s celebrate new year
87169,1,albanians talking photo with a porn star,albanians t.alking photo. wi!t*h a porn star
92738,1,"they are the best in basketball because they can steal, shoot and run","they are the best in basketbal;l :because th*ey can stea:l, shoo:t and ,run"
53027,0,putting bows on your pet,putting :bows on your pe.t
27195,0,there's a reason we keep the beer in the bottom of the cooler,":t&here's a reason: we keep t&he beer, in the bottom of &the cooler"
43910,1,i just started a company selling landmines that look like prayer mats prophets are going through the roof,"i ?just sta.rted a company, ?selling landm&ines &that look li,ke prayer mats proph&ets .are going thr&ough the roof"
05213,0,the families of the hillsborough tragedy were denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello,"the families ?of the hillsborough tragedy we!re de*ni?ed legal aid..!.. but shamima begum gets it t*o ;fight fo*r ,her uk citize.nship! our system ?i,s &a ?sick joke! - martin costell:o"
73945,0,jamal is holding a gun,jamal is; holdin.g a gun
56207,1,we broke up but she said we could still be cousins,"we: broke up bu*t she said we could* still *be ,cousins"
68459,1,family trip in mexico,;family trip in m:exico
63175,0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles","if i was uncircumcis*ed i'd h?ide .can?dy in my d:ick sk!in &so when a girl a!bout to su:ck me up, she; has; a ,pleasant su,rprise.. oh my god, skittles"
82945,0,be careful who you call ugly in highschool,be careful. w&ho you call ug&ly in highscho*ol
34975,0,what if the only reason mary got pregnant... is because god is gay and needed a surrogate,what if the only reason mary; ;g.ot pr:egnant..:. is be&cause god is gay and needed? a surrog:ate
61973,1,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.,"what do alc:oholics and :necrophiliacs have in common !they bot.h, love to crack open a, c,old! o&ne."
16420,0,abnormal vs normal,abnormal vs nor?mal
73069,1,immigration invasion learn the difference,"!immigr!ation invas?ion learn the dif,ference"
47056,1,illegal aliens are not welcome,i:lle.gal aliens are not? welcome
56428,0,if the shocker don't rock her spock her,"if the shocke,r don't r.ock her spock he*r"
54206,0,you can smell disgust and hate from this photo,"y?ou can sm,ell .di.sgust and hate from this photo"
93172,0,this is a terrorist,this is a terrori!st
56980,0,coffee isn't helping get the jumper cables,coff.ee isn't helpin?g g&et the jumper cabl?es
79615,0,what women think men want what men really want,"what women think m!en want what men really& wa,nt;"
38047,0,"""stupid bitch"" is not a race","""s&tu&pid bitch"" is not a race"
94560,1,and for my next class project!,an?d for my next cl!ass p.roject!
96250,0,i'm going home i'm russian,i'.m going home! i'm russian
28951,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,",if th:e brim of your hat is flat and: has a sticker ,on it ;i automatic;ally; assume yo?u're a compl*ete *tool"
27614,0,maybe if you think before you act you'd be treated better,mayb*e if you* thin&k befo*re you act y;ou'd be treated better
04857,1,...even the dumb jews know that! trump is a racist.,"...even the dumb j,ews kn&ow that! !trump is &a racist.?"
79603,1,its friday cunts lets get on the gas,its friday c?unt?s lets get on th?e gas
26985,1,i just heard my girlfriend is pregnant,i just heard my g:irlfriend is !pregn.ant
14873,1,human dna found in ancient goat carcass scientists believe this is first proof muhammad existed,"hum!an dna found; &in ancient g!oat carc;as:s scientists believe this is first proo!f mu,hamma&d existed"
54893,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","old people ;at weddings alw;ays p;oke m*e and say ""yo?u're next."" s:o*, i started doing the !same thing to them; a,t funeral:s"
48236,0,that blood you donated could be in someone's boner right now,"that blood. you d?onated could ,be in someone,'s boner right. now,"
74908,0,she is condemning shooting the gorilla,"she is condem*ning sh,ooting the go:rilla"
96472,1,white power!,white power!*
89430,0,when you know you don't have to jackoff tonight,"when, y:ou know you, d.on't have to jackoff tonight"
76921,1,she probably asked a wrong question,she pro!bably* asked a wrong question&
68409,1,for the last time im not michelle obama,for the la;st time im? no&t michelle obama
16354,1,we've taken this country! now fuck off! we're taking it back!,we've taken; this co&untry! &now fuck off?! w?e're takin?g it back!
69548,1,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol","wait, moham?mad come back i didn't !mean to ;la*ugh, ;rea?lly siz,e dosen't matt!er to me lol"
01456,1,they see them rollin..... they hating..,"they see them rollin...... t,he:y hating.."
17950,0,"i was excoriated for a harmless ""tweet"" and ""my show"" was cancelled","i was excoria.ted fo!r a har!mle;ss ""tweet"" and ""m.y show"" was cancelle,d"
76295,0,islamic extremist planning new project,:islamic extrem.ist planning &new project
42580,1,jack and jill went up the hill so jack could lick her candy but jack got a shock and a mouthful of cock cause jills real name was randy,"ja*ck :and jill we&nt up the h*i*ll so jack could ;lick her candy but j.ack got a sh;ock an:d a m,outhful of .cock cause jills real. name was randy;"
96180,1,putting bows on your pet,putting bo!ws on! your pet
98701,1,oh no i can't steal anymore,oh no i can't? steal; anymore
15243,0,4 am. everyone is asleep perfect time to run from one end of the house to the other at full speed as loudly as possible,"4 am:. e&veryone is asleep perfect time* to, run from one end of the ho,us*e t!o the othe&r at fu!ll speed as lou?dly .as possible"
41058,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,"john wilkes boot*h. b,e :like: yall sure :abraham? lincoln dead? he a!int up here"
62375,1,im not saying i'm racist im just saying all muslims are terrorists,"im not sayi?n,g i'm racist im just sa;ying all muslim.s ar.e terrori!sts"
63507,0,evolution from peeling bananas to busting caps,evolutio!n from p?eeling banan:a!s to busting caps
31208,1,maybe if we weren't consistent sources of crime we'd be treated better,&maybe if& we weren't consist?ent ;so:urces of crime we';d &be treated better
62319,1,"america in 2045 ""grandpa...why didn't you stop them?!""","america in 2045 .""grandpa...why did;n!'t yo;u; stop them?!"""
68253,1,free blanket maybe white man not so bad after all,free bl?anket maybe white: man not so. bad after all!
34687,1,everyone is afraid of dark,everyone is af:raid o&f dark
34209,0,how about a nice 12 yr old? bartender: him: boy i would love that,how about a nice 12 yr old? bartender: him!: boy; i .wo!ul&d* love that
39827,1,kick them out of country,kick th&em; out of country
46920,1,we want sharia law !! well.... go home,we want s?haria! law !! well.... go h&ome
84273,0,when you're the reason for the company safety video,"when you;'re? the reason for t&he company safety, vide;o"
39018,0,"she said ""i want a ring"" i said ""bitch take your phone off silent!""","?s&he sai.d ""i want a ring"" i said "".bitch take yo&ur! phone off silent!"""
54780,1,travel size coffee maker,.travel size coffee mak*er
69150,1,"""white privilege the privilege of being called ""racist"" by other people who see nothing else about you except the color of your skin","""whit,e privilege* ,the privi.lege of b.eing cal&led ""racist?"" by other peo&ple who ,see no*thing else ,about y;ou except the c;olor of your skin"
29843,0,the world's most wanted terrorist obama bin lying,t;h?e world's! most wanted terrorist obama bin lying&
19385,0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,"rose':s are r.ed violet's a,r!e blue li*ttle stupid ass bitch i !ain'&t fuckin witchu"
64510,0,mohammad won the contest in putting underwear on goats,moha?mmad won the cont?est in putting und:erwear on g*oats!
47103,0,maybe we weren't consistent sources of crime we'd be treated better,maybe we weren't consiste;n.t s;ource*s of crime &we'd be treated bett&er
61038,0,no wonder why the pipes are not working,"no, wonder ,why the pipes are &not working"
71620,1,we are returning our broken coffee maker,we are: returning our broken c*o&ffe:e maker
91602,0,upper downer,"upper downer,"
30145,0,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police i built that","be?fore my presidenc:y, there was no isis. t;here was no cali:pha&te there was no blm. there w*as no a?n&tifa. ther,e was no &wa!r o!n police i bu:i.lt that"
91756,1,abnormal vs normal,abnormal. vs normal
63745,1,we could destroy all of them but we let some of them survive so you know why we did it,"*we could d,estroy all of them but we let some !of them ,su,rvive so you k?now w;hy we did i!t"
47162,1,what do these two have in common? they both are good at sucking they both come with a bag,"w,hat do th&ese two have in common? they; both a:re good at sucking t*he.y both come ?wit?h a bag"
59806,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!","o?n tue.s&day, nov*ember. 3, 2020, we make america great again  by voting t.his n!i,ghtma,re out of office!"
07135,1,this is the greatest news manufacturing in 20th century,this is the grea&test ne!ws ma!nufactur:i:ng in 20th century
35497,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals","old people at wedding!s always; poke .me and say *""you're nex!t."" so, i star,ted do!ing t.he same th&ing ;to them at &funerals"
84362,0,unleash the inner beast on the field,unleas;h !the inn?er beast on the field
84015,1,my irony meter just exploded,"my irony meter ,just explo*ded"
87251,0,i love apes they are both ugly and cute,i. love ap:es; they are both ugly and cute
82590,1,burning them was a great public service,bur*ni&ng them was a great p?ublic service
59738,1,what's the difference between a refugee and e.t e.t learned english and wanted to go home,what's the difference b*e.tween a refuge.e* and e.t e.t &learned english and wanted: t!o g;o home
35470,0,can you smell what the reigh is cooking,can you smell what the reigh is *c*ook.ing
72061,1,i like my rice crispy please,"i like my rice c,rispy &please"
03524,1,terrorist can come to this country way to easy,"terrorist can come to this country ?w;ay *t,o easy"
86170,1,how to keep the thefts out,how ;to keep the thef!ts out
50841,0,give them what they deserve kill them all,give t*hem what; they d.eserve kil;l them all
46087,0,give that man a suicide,gi&ve that *man a suicide
42058,0,for lunch vlad the impaler loved turkey,"for lunch vla,d the impaler loved tur?k!ey"
01967,0,when you decide to stop racism by burning its symbol,"when you dec:ide to stop r;acism by burning it;s !sy,mbol"
54930,1,not all muslims are isis! some are al-qaida the rest are taliban,"not al*l muslims are i&sis! some, are al-qai!da& the* rest are taliban"
38076,1,"""he's a squirter"" doesn't sound as sexy when you are gay",",""he's a squirter"" do*esn't; sound ;as sexy when y,ou are gay"
38910,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,"oh boy i su.re lo.ve: being *mus,li.m in the new zeala!nd city of chr?istchurch on march 15"
06723,1,the hardest part to eat in a vegetable,"the hardest part; to eat in, a v*egetable"
02157,1,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes","mohamme,d i'm p*re!gna.nt.... do:n't sa*ss me*, you know it's funny! ~cupcakes"
62948,1,"black lives matter >""how"",""why""and ""to whom"" is unclear","bl;ack lives matter >""how"",""wh,y""and ""&to wh.om"" is .unclear"
21075,0,size of a shuttle bus legroom of a pinto,"size of a shu!tt;le bu,s legroom of a pi!nto"
73601,1,when you are white and stole your first bike,when yo*u are white and stole your? fi.rst bike;
32579,0,come to the dark side we have weed,come to the !da.rk side we !have weed
21567,1,our dad is a potato farmer,"our dad *is, a potato farmer"
01765,1,"after a girl dies, what organ in her body stays warm? my dick","after ,a girl dies, what organ .i.n her body stay,s .warm? my di.ck"
53172,0,straight outta the oven step one :turn on the gas,"straight outta ?the o;ven ,step o!ne :turn on the gas"
32568,1,america taught us how to be happy slaves the same way school teach us how to be happy employees,"america t.augh,t us how to be happy sl?aves the sam?e way school teach us& how ?t!o be happy: employee;s"
01742,0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,in just on&e h&our from now i'll o;n!ly ?have 4 hours left until i have? to wor?k a mere 3 *hours
56098,1,"i said ""a glass of juice"".","i said "".a* glass of juice""."
78612,0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,"go s*e!e fifty shades darker in theaters alone? and !th,row mayonnaise at co:upl:es in the da.rk"
34018,1,fuck the catholics fuck the catholic church fuck the pope,"fuck the catholic?s f,uck the cat!hol&ic chur.ch fuck the pope"
53609,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me",".when your f&rien*d insi.sts on p,aying for dinne!r but you stil;l want !to contribute - just, the tip, c?ome on... let m;e"
89362,1,has extra chromosome probably stole it,has extra chr?omosome p!robably stol.e it
80426,1,a talking ape,a !talking ape
83045,1,"so much trash, we need a garbage collector","so much tra,sh, w,e need a garbage !collect!or"
61503,0,someone else used kids to push an agenda,"someon?e else used k,ids to push &an ag;enda"
41890,1,house of pedophile,house of pedophile;
52091,1,"women ask for equal rights, so i give them equal lefts aswell","women ask for equ.al r&ig?hts,; so i give them equal lef:ts asw.ell"
24396,1,"so like, why are men even gay? girls have buttholes too you know.","so like, why a*re men even !gay? girls? have ,buttholes !to.o you know."
72168,1,upper downer,upper downe?r
85761,1,no wonder why the pipes are not working,n.o wonder why: the pipes are not .working
35719,0,jamal is practicing for class sport,jamal is p*racticing &for class sport*
90256,1,"whenever you feel stupid, remember there are people who throw stones at a wall! aiming for an invisible devil, told by an invisible god for an invisible heaven!","whenever you fee!l stupid, rem,emb:er th?ere are &people who throw stones at a wall! ai,ming for an invis?i.ble :devil, told by an i;nvisib,l,e ,god ,for an in.visible h;eaven!"
20984,0,when you are white and stole your first bike,when *you ar.e whi!te and stol*e your first bike
95086,1,novaky concentration camp these jews can claim holocaust pensions,n:ovaky! concentration camp thes?e jews can claim? hol.ocaust pensi;ons
49028,0,i finally found my girlfriends g-spot turns out it was in her sister the whole time,i! finally found my g:i?rlfriends g-spot turns out it was. in her& si*s&ter the whole ti!me
18356,0,i took a shower this morning,i took a showe&r this ;morning
52634,0,the secret to a successful marriage is to keep his stomach full and his balls empty,"the sec,ret to! a successful; marria.ge is to: keep his stomac!h full an&d his balls em&pty"
80512,1,"you can make jokes about anything, just not illegals that's crossing the border","you ?can make jokes a,bou*t anything, just not: illegals that's crossing *t!he border,"
62703,0,they shot the wrong gorilla,they sh!ot the; wrong gorilla
95176,0,notice how the kenyan skidmark has been silent about the mueller report?,notice how! t.he kenya!n skidma.rk has been silen:t about the m;u&eller report?
27384,0,that face you make when you're a bully and just got beat up by a girl,&that :face you m.ake when ;you're a bully and jus*t got beat up by; a girl
82437,1,we should learn from ocean how to treat refugees,we should learn from! ocean h*ow !to tr.eat refugees
26943,1,my incesters built this country!!!!,my! in:cesters built this :country!!!!
09152,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?""","i don't. h&ave& ex's. &i& have y's. like, ""y the hell did i .date you?!?"""
07429,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,"i'm about to have my 5!th, ?abortion fu&ck you batman i'm the. real; cri,me fighter"
75639,1,changing every single country it touches,changing every sing?le c;ountry it; touc.hes
46812,0,goat meat is very popular in islamic countries,goa?t *meat is very po?pular in islamic c&ountries
63827,1,teacher of the year for black community,teacher of the& :year for black commu:nity
41276,1,evolution from peeling bananas to busting caps,!evolution from peeling banana;s t;o busting caps!
56413,1,feeling cute might shoot a darkie later idk,?feeli&ng cute might. shoot a darkie later i:dk
69512,0,happy birthday you sexy beast,"happ,y birthday you sex;y beast"
43175,1,when was the last time you saw so many mentally ill people on the streat,"when was the last t;ime yo&u :saw s,o ;man,y men&tally ill people on the streat"
54129,0,dump pipe to the ocean,dump pipe to !the o?cean
23645,1,what do they have in common? you enjoy pushing them down the stairs,"w&hat do the!y ha:v!e in comm.on? you enjoy pushing them d,own the stairs"
89425,1,hello chocolate paradise princess i'm albert,hello chocolat?e paradise princ.e.ss i';m albert
16923,1,do you like goat anus? smell my finger,do yo;u like goat :anus? smell my fi:nger
04769,1,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay","if& she's pouting lik.e this an.d yo!u don't &im?mediately drop the argument , motherfuck;er yo.u g?ay"
69815,1,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,"thank you for allowing ?me into you&r cou!ntry now :we& need to .talk a.bout the thing;s that nee!d to change ar*ou?nd h.ere to accommodate my be,liefs"
91468,0,"you want a whore? buy one. you want a queen? earn her. you want a nickel bag? fifteen bucks, little man","you want a whore? b:uy one. you wa;nt a qu:een? earn& her. you want? a, nic,kel bag? fift:een bu?cks, lit;tle man"
